측정일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),중하층운량(10분위),최저운고(100m ),시정(10m),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C),hour
2022-02-15,-5.7,0.0,3.7,250,70,2.8,-10.3,1010.9,1022.0,0.0,0.0,0.0,8,8,3.0,1698,-2.7,0.4,-0.1,-0.3,0.1,7
2022-02-15,-6.1,0.0,3.9,270,70,2.7,-10.6,1011.4,1022.5,0.0,0.03,0.0,8,8,2.0,1649,-2.6,0.4,-0.2,-0.3,0.1,8
2022-02-15,-6.0,0.0,3.1,290,71,2.8,-10.4,1011.9,1023.0,0.0,0.18,0.0,8,8,2.0,1350,-1.6,0.4,-0.1,-0.3,0.1,9
2022-02-15,-5.7,0.0,4.3,290,65,2.6,-11.2,1011.7,1022.8,0.1,0.59,0.0,7,7,6.0,1845,-0.3,0.4,-0.2,-0.3,0.1,10
2022-02-15,-4.2,0.0,3.8,250,59,2.6,-11.0,1011.8,1022.8,0.5,1.41,0.0,7,7,6.0,2000,4.7,0.4,-0.1,-0.3,0.1,11
2022-02-15,-3.0,0.0,3.0,250,56,2.8,-10.5,1011.4,1022.4,0.4,1.67,0.0,8,8,8.0,2000,8.4,0.4,-0.2,-0.3,0.1,12
2022-02-15,-3.3,0.0,4.1,270,53,2.5,-11.5,1010.7,1021.7,0.5,1.74,0.0,8,8,10.0,2000,4.8,0.4,-0.1,-0.3,0.1,13
2022-02-15,-2.7,0.0,4.3,250,49,2.5,-11.9,1010.0,1020.9,0.6,1.86,0.0,7,7,13.0,2000,4.9,0.4,-0.1,-0.3,0.1,14
2022-02-15,-3.3,0.0,3.8,270,51,2.4,-12.0,1009.9,1020.9,0.2,0.94,0.0,7,7,0.0,2000,0.7,0.4,-0.1,-0.3,0.1,15
2022-02-15,-3.2,0.0,2.5,250,56,2.7,-10.7,1009.9,1020.9,0.3,0.8,0.0,6,6,0.0,1982,1.5,0.4,-0.1,-0.3,0.1,16
2022-02-15,-3.2,0.0,3.5,250,52,2.5,-11.6,1010.1,1021.1,0.3,0.55,0.0,7,7,0.0,2000,-0.2,0.4,-0.1,-0.3,0.1,17
2022-02-15,-3.8,0.0,3.7,270,47,2.2,-13.4,1010.4,1021.4,0.1,0.21,0.0,4,4,0.0,2000,-1.2,0.4,-0.1,-0.3,0.1,18
2022-02-15,-4.8,0.0,4.0,290,45,1.9,-14.9,1011.0,1022.1,0.0,0.01,0.0,0,0,0.0,2000,-2.1,0.4,-0.1,-0.3,0.1,19
2022-02-15,-5.7,0.0,4.3,320,45,1.8,-15.7,1011.4,1022.5,0.0,0.0,0.0,0,0,0.0,2000,-3.1,0.4,-0.1,-0.3,0.1,20
2022-02-15,-6.5,0.0,2.8,290,46,1.7,-16.2,1012.0,1023.1,0.0,0.0,0.0,0,0,0.0,2000,-3.9,0.4,-0.2,-0.3,0.1,21
2022-02-15,-7.0,0.0,3.1,290,46,1.7,-16.6,1012.4,1023.6,0.0,0.0,0.0,0,0,0.0,2000,-4.5,0.4,-0.2,-0.3,0.1,22
2022-02-15,-7.6,0.0,3.5,270,54,1.9,-15.3,1012.5,1023.7,0.0,0.0,0.0,0,0,0.0,2000,-5.1,0.4,-0.2,-0.3,0.1,23
2022-02-16,-7.7,0.0,3.7,270,56,1.9,-14.9,1012.3,1023.5,0.0,0.0,0.0,0,0,0.0,2000,-5.4,0.4,-0.2,-0.3,0.1,0
2022-02-16,-8.0,0.0,2.8,270,59,2.0,-14.6,1012.3,1023.5,0.0,0.0,0.0,0,0,0.0,2000,-5.7,0.4,-0.2,-0.3,0.1,1
2022-02-16,-8.1,0.0,2.7,250,59,2.0,-14.7,1012.4,1023.6,0.0,0.0,0.0,0,0,0.0,2000,-5.9,0.3,-0.2,-0.3,0.1,2
2022-02-16,-8.2,0.0,2.5,250,61,2.0,-14.4,1012.4,1023.6,0.0,0.0,0.0,0,0,0.0,2000,-6.1,0.3,-0.2,-0.3,0.1,3
2022-02-16,-8.2,0.0,3.3,270,63,2.1,-14.0,1012.2,1023.4,0.0,0.0,0.0,1,1,0.0,2000,-6.3,0.3,-0.2,-0.3,0.1,4
2022-02-16,-8.2,0.0,3.3,270,64,2.1,-13.8,1012.5,1023.7,0.0,0.0,0.0,2,2,0.0,2000,-6.5,0.3,-0.2,-0.3,0.1,5
2022-02-16,-8.4,0.0,2.7,290,64,2.1,-14.0,1012.8,1024.0,0.0,0.0,0.0,2,2,19.0,2000,-6.7,0.2,-0.2,-0.3,0.1,6
2022-02-16,-8.6,0.0,2.7,320,62,2.0,-14.5,1012.8,1024.0,0.0,0.0,0.0,6,6,16.0,1948,-6.3,0.2,-0.2,-0.3,0.1,7
2022-02-16,-8.9,0.0,4.6,290,59,1.8,-15.4,1013.1,1024.3,0.0,0.04,0.0,1,1,12.0,2000,-6.7,0.1,-0.2,-0.3,0.1,8
2022-02-16,-8.4,0.0,2.8,290,61,2.0,-14.5,1013.8,1025.0,1.0,0.58,0.0,1,1,7.0,2000,-3.7,0.0,-0.2,-0.3,0.1,9
2022-02-16,-7.6,0.0,4.4,290,51,1.8,-16.0,1014.0,1025.2,0.9,1.29,0.0,1,1,5.0,2000,1.1,0.0,-0.3,-0.3,0.1,10
2022-02-16,-6.8,0.0,3.9,290,44,1.6,-17.0,1013.9,1025.1,1.0,1.99,0.0,1,1,3.0,2000,5.4,0.0,-0.3,-0.3,0.1,11
2022-02-16,-5.7,0.0,3.6,290,41,1.6,-16.8,1013.5,1024.6,1.0,2.46,0.0,1,1,3.0,2000,9.5,0.1,-0.3,-0.3,0.1,12
2022-02-16,-5.2,0.0,4.8,270,37,1.5,-17.6,1012.7,1023.8,1.0,2.67,0.0,1,1,4.0,2000,11.1,0.1,-0.3,-0.3,0.1,13
2022-02-16,-5.2,0.0,6.1,290,33,1.4,-19.0,1012.0,1023.1,1.0,2.57,0.0,1,1,7.0,2000,10.8,0.1,-0.3,-0.3,0.1,14
2022-02-16,-4.5,0.0,3.5,270,36,1.6,-17.3,1011.5,1022.5,0.9,2.18,0.0,2,2,11.0,2000,5.7,0.2,-0.3,-0.3,0.1,15
2022-02-16,-4.8,0.0,4.9,290,38,1.6,-16.9,1011.3,1022.4,0.8,1.47,0.0,3,3,0.0,2000,2.7,0.2,-0.3,-0.3,0.1,16
2022-02-16,-5.0,0.0,3.6,290,37,1.6,-17.4,1011.3,1022.4,0.7,0.69,0.0,2,2,0.0,2000,-0.8,0.2,-0.3,-0.3,0.1,17
2022-02-16,-5.8,0.0,4.4,290,39,1.6,-17.5,1011.6,1022.7,0.7,0.33,0.0,1,1,0.0,2000,-2.0,0.1,-0.3,-0.3,0.1,18
2022-02-16,-6.4,0.0,3.9,290,42,1.6,-17.2,1012.1,1023.2,0.0,0.01,0.0,0,0,0.0,2000,-3.1,0.1,-0.3,-0.3,0.1,19
2022-02-16,-7.2,0.0,4.2,320,44,1.6,-17.4,1012.6,1023.8,0.0,0.0,0.0,0,0,0.0,2000,-4.3,0.0,-0.4,-0.3,0.1,20
2022-02-16,-8.1,0.0,4.8,290,47,1.6,-17.4,1013.2,1024.4,0.0,0.0,0.0,0,0,0.0,2000,-5.2,-0.1,-0.4,-0.3,0.1,21
2022-02-16,-8.9,0.0,3.6,290,52,1.6,-16.9,1013.8,1025.1,0.0,0.0,0.0,0,0,0.0,2000,-5.9,-0.2,-0.4,-0.3,0.1,22
2022-02-16,-9.4,0.0,2.3,270,52,1.6,-17.4,1014.1,1025.4,0.0,0.0,0.0,0,0,6.0,2000,-6.5,-0.3,-0.5,-0.3,0.1,23
2022-02-17,-9.6,0.0,2.9,270,54,1.6,-17.1,1014.4,1025.7,0.0,0.0,0.0,0,0,12.0,2000,-7.1,-0.4,-0.6,-0.3,0.1,0
2022-02-17,-9.3,0.0,4.2,270,54,1.6,-16.9,1014.6,1025.9,0.0,0.0,0.0,0,0,13.0,2000,-7.5,-0.5,-0.6,-0.3,0.1,1
2022-02-17,-9.0,0.0,3.4,270,51,1.6,-17.3,1014.5,1025.8,0.0,0.0,0.0,0,0,12.0,2000,-7.7,-0.6,-0.7,-0.3,0.1,2
2022-02-17,-9.2,0.0,3.4,270,49,1.5,-17.9,1015.0,1026.3,0.0,0.0,0.0,0,0,0.0,2000,-8.0,-0.7,-0.8,-0.3,0.1,3
2022-02-17,-9.6,0.0,3.1,250,48,1.4,-18.5,1015.3,1026.6,0.0,0.0,0.0,0,0,0.0,2000,-8.3,-0.8,-0.9,-0.3,0.1,4
2022-02-17,-9.9,0.0,3.3,250,47,1.4,-19.1,1015.8,1027.1,0.0,0.0,0.0,0,0,0.0,2000,-8.5,-0.9,-0.9,-0.3,0.1,5
2022-02-17,-10.1,0.0,3.1,290,48,1.4,-19.0,1016.0,1027.3,0.0,0.0,0.0,0,0,10.0,2000,-8.8,-1.0,-1.0,-0.3,0.1,6
2022-02-17,-10.3,0.0,2.8,340,48,1.3,-19.2,1016.2,1027.5,0.0,0.0,0.0,0,0,10.0,2000,-9.0,-1.1,-1.1,-0.4,0.1,7
2022-02-17,-10.7,0.0,0.6,250,50,1.4,-19.1,1017.0,1028.4,0.0,0.05,0.0,0,0,10.0,2000,-8.6,-1.2,-1.2,-0.4,0.1,8
2022-02-17,-9.6,0.0,2.3,290,48,1.4,-18.5,1017.9,1029.2,1.0,0.61,0.0,0,0,10.0,2000,-4.9,-1.3,-1.3,-0.4,0.1,9
2022-02-17,-8.4,0.0,2.2,290,44,1.4,-18.5,1018.3,1029.6,1.0,1.38,0.0,0,0,0.0,2000,2.1,-1.1,-1.3,-0.4,0.1,10
2022-02-17,-6.4,0.0,1.9,230,39,1.5,-18.1,1018.4,1029.6,1.0,2.01,0.0,0,0,15.0,2000,8.4,-0.9,-1.2,-0.5,0.1,11
2022-02-17,-5.5,0.0,2.4,290,36,1.5,-18.2,1018.1,1029.2,1.0,2.43,0.0,0,0,17.0,2000,12.3,-0.6,-1.0,-0.5,0.1,12
2022-02-17,-4.3,0.0,2.1,290,34,1.5,-17.8,1017.3,1028.4,1.0,2.64,0.0,0,0,16.0,2000,16.3,-0.4,-0.9,-0.5,0.1,13
2022-02-17,-2.4,0.0,2.3,270,31,1.6,-17.2,1016.4,1027.4,1.0,2.6,0.0,0,0,0.0,2000,17.7,-0.3,-0.8,-0.5,0.1,14
2022-02-17,-2.0,0.0,2.7,290,31,1.6,-16.9,1016.3,1027.3,1.0,2.29,0.0,0,0,0.0,2000,16.2,-0.2,-0.7,-0.5,0.1,15
2022-02-17,-0.9,0.0,2.5,270,29,1.7,-16.7,1016.5,1027.4,1.0,1.77,0.0,0,0,0.0,2000,10.1,-0.1,-0.6,-0.5,0.1,16
2022-02-17,-1.1,0.0,2.9,250,31,1.7,-16.1,1016.8,1027.7,1.0,1.05,0.0,0,0,10.0,2000,-0.7,0.0,-0.6,-0.5,0.1,17
2022-02-17,-2.8,0.0,2.5,270,34,1.7,-16.5,1017.4,1028.4,0.8,0.37,0.0,0,0,10.0,2000,-1.7,0.0,-0.5,-0.4,0.1,18
2022-02-17,-3.8,0.0,2.5,270,38,1.8,-16.0,1018.1,1029.2,0.0,0.0,0.0,0,0,10.0,2000,-2.4,0.0,-0.5,-0.4,0.1,19
2022-02-17,-4.7,0.0,0.3,0,39,1.7,-16.5,1018.6,1029.7,0.0,0.0,0.0,0,0,11.0,2000,-3.3,0.0,-0.5,-0.4,0.1,20
2022-02-17,-4.7,0.0,2.0,290,42,1.8,-15.6,1019.2,1030.3,0.0,0.0,0.0,0,0,5.5,2000,-3.9,-0.1,-0.5,-0.4,0.1,21
2022-02-17,-5.3,0.0,0.7,320,45,1.9,-15.3,1019.7,1030.9,0.0,0.0,0.0,0,0,0.0,2000,-4.7,-0.2,-0.6,-0.4,0.1,22
2022-02-17,-6.0,0.0,2.1,20,46,1.8,-15.7,1019.7,1030.9,0.0,0.0,0.0,0,0,0.0,2000,-5.2,-0.4,-0.7,-0.4,0.1,23
2022-02-18,-6.1,0.0,1.5,50,45,1.7,-16.1,1020.0,1031.2,0.0,0.0,0.0,0,0,0.0,2000,-5.8,-0.5,-0.8,-0.4,0.1,0
2022-02-18,-6.5,0.0,2.3,20,49,1.8,-15.4,1020.0,1031.2,0.0,0.0,0.0,0,0,0.0,2000,-6.3,-0.6,-0.8,-0.4,0.1,1
2022-02-18,-6.5,0.0,0.5,340,50,1.9,-15.2,1020.1,1031.3,0.0,0.0,0.0,0,0,0.0,2000,-6.9,-0.7,-0.9,-0.5,0.1,2
2022-02-18,-7.1,0.0,2.6,50,52,1.9,-15.3,1019.8,1031.0,0.0,0.0,0.0,0,0,0.0,2000,-7.0,-0.9,-1.0,-0.5,0.1,3
2022-02-18,-7.4,0.0,0.8,70,54,1.9,-15.1,1019.6,1030.8,0.0,0.0,0.0,0,0,0.0,2000,-7.5,-1.0,-1.1,-0.5,0.1,4
2022-02-18,-7.4,0.0,1.9,20,55,1.9,-14.9,1020.4,1031.7,0.0,0.0,0.0,0,0,0.0,2000,-7.8,-1.1,-1.2,-0.5,0.1,5
2022-02-18,-7.0,0.0,1.2,320,55,2.0,-14.5,1020.9,1032.1,0.0,0.0,0.0,0,0,0.0,2000,-8.0,-1.2,-1.2,-0.5,0.1,6
2022-02-18,-7.8,0.0,2.3,20,57,1.9,-14.8,1021.8,1033.1,0.0,0.0,0.0,0,0,0.0,2000,-8.3,-1.2,-1.3,-0.6,0.1,7
2022-02-18,-7.9,0.0,2.7,20,59,2.0,-14.5,1021.9,1033.2,0.1,0.06,0.0,0,0,0.0,2000,-7.3,-1.3,-1.4,-0.6,0.1,8
2022-02-18,-5.1,0.0,1.7,70,51,2.1,-13.6,1021.7,1032.9,1.0,0.59,0.0,0,0,0.0,2000,-2.6,-1.3,-1.4,-0.6,0.1,9
2022-02-18,-2.2,0.0,2.0,70,43,2.2,-13.1,1021.5,1032.5,1.0,1.36,0.0,0,0,0.0,2000,5.3,-1.0,-1.3,-0.7,0.1,10
2022-02-18,0.1,0.0,1.9,70,33,2.0,-14.3,1021.3,1032.3,1.0,1.97,0.0,1,0,0.0,2000,10.4,-0.7,-1.2,-0.7,0.1,11
2022-02-18,1.7,0.0,1.2,50,31,2.1,-13.6,1020.8,1031.7,1.0,2.38,0.0,2,0,0.0,2000,15.8,-0.5,-1.0,-0.7,0.1,12
2022-02-18,3.0,0.0,1.8,20,27,2.0,-14.2,1019.1,1029.9,1.0,2.55,0.0,3,0,0.0,2000,18.7,-0.3,-0.9,-0.6,0.1,13
2022-02-18,5.1,0.0,1.8,230,26,2.3,-12.8,1018.1,1028.8,1.0,2.48,0.0,2,0,0.0,2000,19.3,-0.1,-0.7,-0.6,0.1,14
2022-02-18,5.2,0.0,2.4,250,23,2.0,-14.2,1017.6,1028.3,1.0,2.14,0.0,4,0,0.0,2000,17.2,-0.1,-0.6,-0.6,0.1,15
2022-02-18,5.4,0.0,1.5,250,22,2.0,-14.6,1017.0,1027.7,1.0,1.37,0.0,8,1,0.0,2000,9.3,0.0,-0.6,-0.5,0.1,16
2022-02-18,4.6,0.0,1.6,250,22,1.9,-15.3,1016.7,1027.4,0.5,0.75,0.0,8,1,0.0,2000,3.0,0.1,-0.5,-0.5,0.1,17
2022-02-18,2.9,0.0,2.8,270,31,2.3,-12.6,1017.3,1028.1,0.0,0.25,0.0,7,1,0.0,2000,-0.4,0.1,-0.5,-0.5,0.1,18
2022-02-18,1.6,0.0,2.6,290,34,2.3,-12.6,1017.0,1027.8,0.0,0.01,0.0,7,0,0.0,2000,-0.9,0.1,-0.5,-0.5,0.1,19
2022-02-18,0.8,0.0,1.4,290,36,2.3,-12.6,1016.3,1027.2,0.0,0.0,0.0,9,0,0.0,2000,-1.1,0.1,-0.4,-0.5,0.1,20
2022-02-18,0.2,0.0,1.9,270,39,2.4,-12.1,1016.6,1027.5,0.0,0.0,0.0,9,0,0.0,2000,-1.1,0.1,-0.4,-0.5,0.1,21
2022-02-18,-0.2,0.0,1.4,270,41,2.5,-11.8,1016.5,1027.4,0.0,0.0,0.0,9,9,0.0,2000,-0.9,0.2,-0.4,-0.4,0.1,22
2022-02-18,-0.3,0.0,2.4,270,40,2.4,-12.2,1016.1,1027.0,0.0,0.0,0.0,10,7,0.0,2000,-1.0,0.2,-0.4,-0.4,0.1,23
2022-02-19,-0.5,0.0,1.4,290,41,2.4,-12.1,1015.7,1026.6,0.0,0.0,0.0,9,7,0.0,2000,-1.1,0.2,-0.4,-0.4,0.1,0
2022-02-19,-0.7,0.0,3.4,290,45,2.6,-11.1,1015.7,1026.6,0.0,0.0,0.0,10,10,0.0,2000,-1.3,0.2,-0.4,-0.4,0.1,1
2022-02-19,-1.2,0.0,1.2,250,44,2.5,-11.9,1015.7,1026.6,0.0,0.0,0.0,9,9,0.0,2000,-1.5,0.2,-0.4,-0.4,0.1,2
2022-02-19,-1.5,0.0,1.8,270,45,2.5,-11.9,1015.4,1026.4,0.0,0.0,0.0,10,3,0.0,2000,-1.7,0.2,-0.4,-0.4,0.1,3
2022-02-19,-1.5,0.0,2.5,290,48,2.6,-11.1,1014.7,1025.6,0.0,0.0,0.0,10,0,0.0,2000,-1.8,0.2,-0.4,-0.4,0.1,4
2022-02-19,-2.1,0.0,0.7,270,49,2.6,-11.4,1014.4,1025.4,0.0,0.0,0.0,8,0,0.0,2000,-2.2,0.2,-0.4,-0.4,0.1,5
2022-02-19,-2.5,0.0,1.1,250,50,2.5,-11.5,1013.7,1024.7,0.0,0.0,0.0,8,0,0.0,2000,-2.8,0.1,-0.4,-0.4,0.1,6
2022-02-19,-2.2,0.0,3.6,290,51,2.7,-10.9,1013.4,1024.4,0.0,0.0,0.0,7,2,0.0,2000,-2.8,0.1,-0.4,-0.4,0.1,7
2022-02-19,-2.4,0.0,1.3,270,54,2.8,-10.4,1013.6,1024.6,0.0,0.04,0.0,8,0,0.0,1936,-2.6,0.1,-0.4,-0.4,0.1,8
2022-02-19,-1.6,0.0,0.9,180,53,2.9,-9.9,1014.3,1025.2,0.1,0.37,0.0,10,6,0.0,2000,0.0,0.0,-0.4,-0.4,0.1,9
2022-02-19,-0.9,0.0,2.4,270,52,3.0,-9.5,1014.6,1025.5,0.0,0.28,0.0,10,5,0.0,2000,0.1,0.1,-0.4,-0.4,0.1,10
2022-02-19,-0.3,0.0,3.4,270,61,3.6,-6.9,1014.5,1025.4,0.0,0.57,0.0,10,7,8.0,2000,2.2,0.1,-0.4,-0.4,0.1,11
2022-02-19,0.9,0.0,2.7,290,59,3.8,-6.2,1013.8,1024.6,0.3,1.43,0.0,8,0,9.0,2000,6.9,0.1,-0.4,-0.4,0.1,12
2022-02-19,2.9,0.0,1.5,200,53,4.0,-5.7,1012.7,1023.4,0.6,1.82,0.0,8,6,9.0,2000,10.7,0.2,-0.4,-0.4,0.1,13
2022-02-19,3.4,0.0,4.1,250,44,3.4,-7.7,1011.7,1022.4,0.9,2.06,0.0,8,5,10.0,2000,14.4,0.2,-0.4,-0.4,0.1,14
2022-02-19,2.4,0.0,4.9,290,38,2.8,-10.5,1011.0,1021.7,0.7,1.58,0.0,6,6,10.0,2000,5.2,0.2,-0.3,-0.4,0.1,15
2022-02-19,2.0,0.0,2.4,250,46,3.2,-8.4,1010.8,1021.6,0.2,0.61,0.0,7,7,11.0,2000,3.0,0.2,-0.3,-0.4,0.1,16
2022-02-19,0.3,0.0,1.5,290,64,4.0,-5.7,1010.8,1021.6,0.1,0.34,0.0,10,8,10.0,1926,0.1,0.2,-0.3,-0.4,0.1,17
2022-02-19,-1.1,0.1,4.9,270,76,4.3,-4.7,1010.9,1021.8,0.0,0.14,0.1,9,9,0.0,1466,-0.4,0.2,-0.3,-0.4,0.1,18
2022-02-19,-1.5,0.0,3.6,250,68,3.7,-6.6,1010.8,1021.7,0.0,0.01,0.0,6,6,0.0,2000,-1.2,0.2,-0.3,-0.4,0.1,19
2022-02-19,-2.8,0.0,6.6,290,54,2.7,-10.8,1011.6,1022.6,0.0,0.0,0.0,3,3,6.0,2000,-2.0,0.2,-0.3,-0.4,0.1,20
2022-02-19,-4.1,0.0,5.0,290,46,2.1,-14.0,1012.1,1023.1,0.0,0.0,0.0,1,1,6.0,2000,-3.1,0.2,-0.3,-0.4,0.1,21
2022-02-19,-5.3,0.0,5.5,290,52,2.1,-13.6,1012.8,1023.9,0.0,0.0,0.0,0,0,6.0,2000,-4.1,0.2,-0.3,-0.4,0.1,22
2022-02-19,-5.9,0.0,3.6,270,55,2.2,-13.5,1012.7,1023.8,0.0,0.0,0.0,0,0,5.5,2000,-4.6,0.2,-0.3,-0.4,0.1,23
2022-02-20,-6.2,0.0,3.2,250,56,2.2,-13.5,1013.1,1024.2,0.0,0.0,0.0,0,0,5.0,2000,-5.0,0.2,-0.3,-0.4,0.1,0
2022-02-20,-6.2,0.0,2.8,250,57,2.2,-13.3,1013.3,1024.4,0.0,0.0,0.0,0,0,5.0,2000,-5.3,0.2,-0.3,-0.4,0.1,1
2022-02-20,-6.2,0.0,5.1,270,48,1.8,-15.4,1013.5,1024.6,0.0,0.0,0.0,0,0,4.0,2000,-5.7,0.1,-0.3,-0.4,0.1,2
2022-02-20,-6.7,0.0,4.9,270,48,1.8,-15.9,1013.6,1024.8,0.0,0.0,0.0,0,0,5.0,2000,-6.2,0.0,-0.4,-0.4,0.1,3
2022-02-20,-7.2,0.0,4.6,270,50,1.8,-15.8,1013.2,1024.4,0.0,0.0,0.0,0,0,5.0,2000,-6.6,-0.1,-0.4,-0.4,0.1,4
2022-02-20,-7.6,0.0,4.7,270,51,1.8,-16.0,1013.6,1024.8,0.0,0.0,0.0,0,0,4.0,2000,-7.1,-0.2,-0.5,-0.4,0.1,5
2022-02-20,-8.0,0.0,4.6,270,52,1.7,-16.1,1014.0,1025.2,0.0,0.0,0.0,0,0,5.0,2000,-7.4,-0.4,-0.6,-0.4,0.1,6
2022-02-20,-8.3,0.0,4.0,270,52,1.7,-16.4,1014.3,1025.5,0.0,0.0,0.0,0,0,4.0,2000,-7.8,-0.5,-0.7,-0.4,0.1,7
2022-02-20,-8.4,0.0,4.4,270,52,1.7,-16.5,1015.2,1026.4,0.2,0.08,0.0,0,0,5.0,2000,-7.4,-0.6,-0.8,-0.4,0.1,8
2022-02-20,-7.4,0.0,4.7,270,49,1.7,-16.3,1015.9,1027.1,1.0,0.68,0.0,0,0,6.0,2000,-3.7,-0.7,-0.9,-0.4,0.1,9
2022-02-20,-6.5,0.0,4.2,290,44,1.7,-16.7,1016.4,1027.6,1.0,1.45,0.0,0,0,6.0,2000,3.8,-0.6,-0.9,-0.4,0.1,10
2022-02-20,-4.6,0.0,3.5,270,39,1.7,-16.4,1016.6,1027.7,1.0,2.09,0.0,0,0,0.0,2000,9.7,-0.5,-0.9,-0.4,0.1,11
2022-02-20,-3.7,0.0,3.9,290,33,1.5,-17.6,1016.6,1027.7,1.0,2.54,0.0,0,0,0.0,2000,14.5,-0.4,-0.8,-0.5,0.1,12
2022-02-20,-3.2,0.0,5.6,320,29,1.4,-18.7,1015.7,1026.7,1.0,2.76,0.0,0,0,0.0,2000,15.6,-0.2,-0.7,-0.5,0.1,13
2022-02-20,-2.0,0.0,4.6,290,29,1.5,-17.7,1015.0,1026.0,1.0,2.69,0.0,0,0,0.0,2000,17.6,-0.1,-0.7,-0.5,0.1,14
2022-02-20,-1.3,0.0,4.8,270,26,1.5,-18.3,1014.5,1025.4,1.0,2.37,0.0,0,0,0.0,2000,15.2,-0.1,-0.6,-0.5,0.1,15
2022-02-20,-0.6,0.0,3.6,270,25,1.5,-18.2,1014.4,1025.3,1.0,1.86,0.0,0,0,0.0,2000,11.3,0.0,-0.5,-0.5,0.1,16
2022-02-20,-1.1,0.0,4.5,230,31,1.7,-16.1,1014.5,1025.4,1.0,1.16,0.0,0,0,0.0,2000,-0.2,0.0,-0.5,-0.5,0.1,17
2022-02-20,-2.2,0.0,2.8,250,36,1.9,-15.2,1014.7,1025.7,0.8,0.4,0.0,0,0,0.0,2000,-1.7,0.1,-0.5,-0.4,0.1,18
2022-02-20,-2.9,0.0,3.3,270,38,1.9,-15.2,1015.2,1026.2,0.0,0.01,0.0,0,0,0.0,2000,-2.7,0.0,-0.5,-0.4,0.1,19
2022-02-20,-3.4,0.0,3.0,250,38,1.8,-15.7,1016.1,1027.1,0.0,0.0,0.0,0,0,0.0,2000,-3.5,0.0,-0.5,-0.4,0.1,20
2022-02-20,-3.9,0.0,3.9,270,38,1.7,-16.1,1016.7,1027.8,0.0,0.0,0.0,0,0,0.0,2000,-4.0,0.0,-0.5,-0.4,0.1,21
2022-02-20,-4.4,0.0,3.4,270,40,1.8,-16.0,1017.5,1028.6,0.0,0.0,0.0,0,0,0.0,2000,-4.5,-0.1,-0.5,-0.4,0.1,22
2022-02-20,-4.8,0.0,3.6,270,44,1.9,-15.2,1017.9,1029.0,0.0,0.0,0.0,0,0,0.0,2000,-4.9,-0.2,-0.6,-0.4,0.1,23
2022-02-21,-5.3,0.0,2.1,270,47,1.9,-14.8,1017.8,1028.9,0.0,0.0,0.0,1,1,0.0,2000,-5.5,-0.3,-0.6,-0.4,0.1,0
2022-02-21,-6.0,0.0,0.8,270,50,2.0,-14.7,1017.9,1029.1,0.0,0.0,0.0,0,0,7.0,2000,-6.4,-0.4,-0.7,-0.4,0.1,1
2022-02-21,-6.7,0.0,0.5,320,50,1.8,-15.4,1017.7,1028.9,0.0,0.0,0.0,0,0,0.0,2000,-7.0,-0.5,-0.8,-0.4,0.1,2
2022-02-21,-7.2,0.0,0.2,0,55,2.0,-14.7,1017.3,1028.5,0.0,0.0,0.0,0,0,0.0,2000,-7.3,-0.6,-0.9,-0.4,0.1,3
2022-02-21,-7.3,0.0,1.3,360,56,2.0,-14.5,1017.0,1028.2,0.0,0.0,0.0,0,0,0.0,2000,-7.7,-0.8,-0.9,-0.5,0.1,4
2022-02-21,-7.6,0.0,1.6,20,59,2.0,-14.2,1017.1,1028.3,0.0,0.0,0.0,0,0,0.0,2000,-7.9,-0.9,-1.0,-0.5,0.1,5
2022-02-21,-7.7,0.0,1.9,50,59,2.0,-14.3,1017.0,1028.2,0.0,0.0,0.0,0,0,0.0,2000,-8.3,-1.0,-1.1,-0.5,0.1,6
2022-02-21,-7.9,0.0,1.6,50,60,2.0,-14.3,1016.8,1028.0,0.0,0.0,0.0,0,0,0.0,2000,-8.5,-1.1,-1.2,-0.5,0.1,7
2022-02-21,-7.5,0.0,1.8,50,61,2.1,-13.7,1017.3,1028.5,0.2,0.08,0.0,0,0,0.0,2000,-7.2,-1.2,-1.3,-0.6,0.1,8
2022-02-21,-5.0,0.0,2.6,50,60,2.5,-11.5,1017.2,1028.3,1.0,0.61,0.0,0,0,0.0,2000,-1.6,-1.1,-1.3,-0.6,0.1,9
2022-02-21,-2.0,0.0,2.3,140,53,2.8,-10.3,1017.0,1028.0,1.0,1.21,0.0,1,1,0.0,2000,5.0,-0.9,-1.2,-0.6,0.1,10
2022-02-21,0.1,0.0,1.8,200,51,3.1,-8.8,1016.4,1027.3,0.7,1.55,0.0,7,7,0.0,2000,5.4,-0.6,-1.1,-0.7,0.1,11
2022-02-21,-0.2,0.0,3.7,200,74,4.5,-4.2,1016.2,1027.1,0.3,1.14,0.0,9,9,0.0,191,2.0,-0.4,-0.9,-0.6,0.1,12
2022-02-21,1.1,0.0,2.5,200,69,4.6,-3.9,1014.7,1025.5,0.0,0.72,0.0,9,9,0.0,2000,3.1,-0.2,-0.8,-0.6,0.1,13
