,url_num_hyphens_dom,url_path_len,url_domain_len,url_hostname_len,url_num_underscores,url_query_len,url_num_query_para,url_entropy,html_num_tags('script'),html_num_tags('embed'),html_num_tags('object'),html_num_tags('body'),html_num_tags('form'),html_num_tags('a'),Result_v1
1802,0.0,10.0,22.0,22.0,0.0,0.0,0.0,4.201692924,2.0,0.0,0.0,1.0,1.0,15.0,-1
1804,0.0,40.0,15.0,15.0,1.0,0.0,0.0,4.173234368,6.0,0.0,0.0,1.0,0.0,48.0,1
1805,0.0,74.0,18.0,18.0,0.0,0.0,0.0,4.746357666,17.0,0.0,0.0,1.0,1.0,420.0,1
1807,0.0,1.0,18.0,18.0,0.0,0.0,0.0,3.930270372,3.0,0.0,0.0,1.0,0.0,2.0,-1
1809,0.0,49.0,14.0,14.0,0.0,0.0,0.0,4.677158153,1.0,0.0,0.0,2.0,1.0,0.0,-1
1810,2.0,10.0,38.0,38.0,0.0,0.0,0.0,4.443004422,2.0,0.0,0.0,1.0,1.0,16.0,-1
1811,0.0,1.0,36.0,36.0,0.0,0.0,0.0,4.436080318,24.0,0.0,0.0,1.0,1.0,9.0,-1
1812,0.0,13.0,16.0,16.0,0.0,0.0,0.0,4.188522622,11.0,0.0,0.0,1.0,2.0,204.0,-1
1813,0.0,17.0,17.0,17.0,0.0,0.0,0.0,4.204834018,9.0,0.0,0.0,1.0,1.0,4.0,-1
1814,0.0,0.0,16.0,16.0,0.0,0.0,0.0,3.803508855,12.0,0.0,0.0,1.0,0.0,1.0,1
1815,2.0,80.0,18.0,18.0,0.0,0.0,0.0,4.672226267,3.0,0.0,0.0,1.0,1.0,0.0,-1
1816,0.0,10.0,19.0,19.0,0.0,0.0,0.0,4.10701771,18.0,0.0,0.0,1.0,2.0,111.0,1
1817,1.0,13.0,34.0,34.0,0.0,41.0,1.0,4.826960876,1.0,0.0,0.0,1.0,1.0,26.0,-1
1818,0.0,1.0,19.0,19.0,0.0,0.0,0.0,4.039148672,25.0,0.0,0.0,1.0,1.0,6.0,-1
1819,0.0,72.0,13.0,13.0,2.0,0.0,0.0,4.819811213,24.0,0.0,0.0,1.0,1.0,514.0,1
1820,0.0,12.0,13.0,13.0,0.0,0.0,0.0,4.202819531,18.0,0.0,0.0,1.0,3.0,100.0,1
1821,0.0,12.0,11.0,11.0,0.0,0.0,0.0,3.856564762,43.0,0.0,0.0,1.0,2.0,74.0,1
1822,0.0,0.0,20.0,20.0,0.0,0.0,0.0,3.940072687,9.0,0.0,0.0,1.0,1.0,109.0,1
1823,0.0,25.0,19.0,19.0,0.0,0.0,0.0,4.15509048,49.0,0.0,0.0,1.0,0.0,1.0,1
1824,4.0,34.0,48.0,48.0,0.0,11.0,0.0,4.49690001,5.0,0.0,0.0,1.0,1.0,2.0,-1
1825,0.0,0.0,18.0,18.0,0.0,0.0,0.0,3.81366069,8.0,0.0,0.0,1.0,0.0,20.0,1
1827,1.0,11.0,23.0,23.0,0.0,0.0,0.0,4.120271662,11.0,0.0,0.0,1.0,19.0,47.0,-1
1828,0.0,41.0,14.0,14.0,0.0,0.0,0.0,3.930725114,31.0,0.0,0.0,1.0,1.0,346.0,-1
1830,0.0,0.0,14.0,14.0,0.0,0.0,0.0,3.368042423,0.0,0.0,0.0,1.0,0.0,0.0,1
1831,0.0,47.0,16.0,16.0,0.0,0.0,0.0,4.587623775,5.0,0.0,0.0,1.0,1.0,17.0,1
1832,1.0,15.0,17.0,17.0,0.0,0.0,0.0,4.352978425,3.0,0.0,0.0,1.0,2.0,8.0,-1
1833,0.0,7.0,12.0,12.0,0.0,0.0,0.0,3.587858798,11.0,0.0,0.0,1.0,0.0,101.0,1
1835,0.0,1.0,20.0,20.0,0.0,0.0,0.0,4.185230133,3.0,0.0,0.0,1.0,1.0,0.0,-1
1836,0.0,4.0,32.0,32.0,0.0,0.0,0.0,4.12686236,1.0,0.0,0.0,1.0,0.0,0.0,-1
1837,2.0,50.0,32.0,32.0,1.0,0.0,0.0,4.748041089,2.0,0.0,0.0,1.0,2.0,5.0,-1
1838,0.0,27.0,12.0,12.0,0.0,0.0,0.0,4.941933967,3.0,0.0,0.0,1.0,0.0,1.0,1
1839,0.0,6.0,24.0,24.0,0.0,0.0,0.0,4.080414514,2.0,0.0,0.0,1.0,1.0,14.0,-1
1840,2.0,7.0,30.0,30.0,0.0,0.0,0.0,4.129219687,2.0,0.0,0.0,1.0,1.0,16.0,-1
1841,2.0,1.0,28.0,28.0,0.0,0.0,0.0,4.10701771,2.0,0.0,0.0,1.0,1.0,16.0,-1
1844,1.0,7.0,18.0,18.0,0.0,0.0,0.0,3.980169408,16.0,0.0,0.0,1.0,2.0,101.0,1
1845,0.0,20.0,14.0,14.0,0.0,0.0,0.0,4.315667876,1.0,0.0,0.0,1.0,0.0,0.0,-1
1846,0.0,10.0,17.0,17.0,0.0,0.0,0.0,3.855865695,2.0,0.0,0.0,1.0,1.0,2.0,1
1847,0.0,0.0,17.0,17.0,0.0,0.0,0.0,3.834962501,20.0,0.0,0.0,1.0,0.0,9.0,1
1848,0.0,50.0,14.0,14.0,0.0,0.0,0.0,4.730359161,4.0,0.0,0.0,1.0,2.0,59.0,1
1849,0.0,22.0,17.0,17.0,0.0,0.0,0.0,4.335970859,17.0,0.0,0.0,1.0,2.0,29.0,1
1850,0.0,469.0,7.0,7.0,0.0,0.0,0.0,3.706117855,8.0,0.0,0.0,1.0,0.0,0.0,1
1851,0.0,6.0,15.0,15.0,0.0,0.0,0.0,3.780394654,5.0,0.0,0.0,1.0,0.0,54.0,1
1852,0.0,0.0,23.0,23.0,0.0,0.0,0.0,3.760017278,41.0,0.0,0.0,1.0,2.0,275.0,1
1853,0.0,49.0,20.0,20.0,0.0,0.0,0.0,4.210477614,10.0,0.0,0.0,1.0,1.0,35.0,1
1854,3.0,1.0,39.0,39.0,0.0,0.0,0.0,4.234608,1.0,0.0,0.0,1.0,0.0,0.0,-1
1855,0.0,10.0,19.0,19.0,0.0,0.0,0.0,4.086048612,0.0,0.0,0.0,1.0,0.0,0.0,1
1856,5.0,20.0,45.0,45.0,1.0,0.0,0.0,4.306661419,6.0,0.0,0.0,1.0,1.0,1.0,-1
1857,0.0,34.0,14.0,14.0,0.0,0.0,0.0,4.076839605,23.0,0.0,0.0,1.0,1.0,39.0,-1
1858,0.0,11.0,22.0,22.0,0.0,0.0,0.0,4.317815651,4.0,0.0,0.0,1.0,1.0,8.0,-1
1859,0.0,43.0,11.0,11.0,0.0,0.0,0.0,4.47182392,7.0,0.0,0.0,1.0,0.0,256.0,1
1860,1.0,12.0,23.0,23.0,0.0,0.0,0.0,4.17569644,2.0,0.0,0.0,1.0,1.0,13.0,-1
1861,0.0,33.0,24.0,24.0,0.0,0.0,0.0,4.308114454,8.0,1.0,1.0,1.0,1.0,61.0,1
1862,0.0,215.0,15.0,15.0,12.0,0.0,0.0,4.112373598,8.0,0.0,0.0,2.0,0.0,5.0,1
1863,0.0,174.0,16.0,16.0,14.0,0.0,0.0,4.619209542,0.0,0.0,0.0,1.0,0.0,1.0,1
1864,0.0,33.0,14.0,14.0,0.0,0.0,0.0,4.177877956,0.0,0.0,0.0,1.0,1.0,0.0,-1
1865,0.0,13.0,20.0,20.0,0.0,0.0,0.0,4.02507052,0.0,0.0,0.0,1.0,0.0,5.0,-1
1866,0.0,66.0,14.0,14.0,3.0,0.0,0.0,4.743086353,0.0,0.0,0.0,1.0,0.0,0.0,1
1867,0.0,9.0,17.0,17.0,0.0,0.0,0.0,4.020926316,17.0,0.0,0.0,1.0,0.0,42.0,1
1869,0.0,0.0,14.0,14.0,0.0,0.0,0.0,3.64900121,24.0,0.0,0.0,1.0,1.0,314.0,1
1870,0.0,23.0,19.0,19.0,0.0,0.0,0.0,4.082187723,0.0,0.0,0.0,1.0,0.0,0.0,1
1871,0.0,11.0,16.0,13.0,0.0,0.0,0.0,4.043057694,9.0,0.0,0.0,1.0,1.0,2.0,1
1873,0.0,6.0,12.0,12.0,0.0,0.0,0.0,3.78346519,21.0,0.0,0.0,1.0,3.0,44.0,1
1875,0.0,36.0,12.0,12.0,0.0,0.0,0.0,4.149566878,14.0,0.0,0.0,1.0,3.0,34.0,1
1876,0.0,9.0,18.0,18.0,0.0,0.0,0.0,3.998652547,14.0,0.0,0.0,1.0,1.0,41.0,1
1877,0.0,40.0,12.0,12.0,0.0,0.0,0.0,4.585535846,20.0,0.0,0.0,1.0,1.0,115.0,1
1878,3.0,10.0,46.0,46.0,0.0,0.0,0.0,4.414717001,2.0,0.0,0.0,1.0,1.0,16.0,-1
1879,1.0,32.0,25.0,25.0,0.0,0.0,0.0,4.511587797,51.0,0.0,0.0,1.0,1.0,35.0,-1
1881,4.0,1.0,49.0,49.0,0.0,0.0,0.0,4.363616225,7.0,0.0,0.0,2.0,1.0,7.0,-1
1882,0.0,12.0,20.0,20.0,0.0,0.0,0.0,4.039822782,5.0,0.0,0.0,1.0,3.0,4.0,-1
1883,0.0,32.0,17.0,17.0,3.0,0.0,0.0,4.311096887,0.0,0.0,0.0,1.0,0.0,24.0,1
1884,0.0,10.0,23.0,23.0,0.0,0.0,0.0,4.165311532,2.0,0.0,0.0,1.0,1.0,16.0,-1
1885,0.0,274.0,17.0,17.0,1.0,0.0,0.0,5.052611998,0.0,0.0,0.0,1.0,0.0,3.0,1
1886,2.0,0.0,32.0,32.0,0.0,0.0,0.0,3.974647976,12.0,0.0,0.0,1.0,0.0,45.0,1
1887,0.0,31.0,18.0,18.0,0.0,0.0,0.0,4.4730694,10.0,0.0,0.0,1.0,3.0,236.0,-1
1890,0.0,49.0,18.0,18.0,0.0,0.0,0.0,4.202121021,7.0,0.0,0.0,1.0,2.0,51.0,1
1891,0.0,12.0,12.0,12.0,0.0,0.0,0.0,4.244518891,12.0,0.0,0.0,1.0,0.0,13.0,1
1892,0.0,0.0,15.0,15.0,0.0,0.0,0.0,3.170134892,1.0,0.0,1.0,1.0,0.0,3.0,1
1893,0.0,10.0,23.0,23.0,0.0,0.0,0.0,4.246439345,2.0,0.0,0.0,1.0,1.0,15.0,-1
1894,0.0,260.0,23.0,17.0,6.0,0.0,0.0,4.915389242,0.0,0.0,0.0,1.0,0.0,2.0,1
1895,0.0,1.0,15.0,15.0,0.0,0.0,0.0,3.762267391,13.0,0.0,0.0,1.0,0.0,1.0,-1
1896,0.0,8.0,16.0,16.0,0.0,0.0,0.0,3.848884617,3.0,0.0,0.0,1.0,1.0,2.0,-1
1897,0.0,31.0,15.0,15.0,0.0,0.0,0.0,4.521013604,0.0,0.0,0.0,1.0,0.0,3.0,1
1898,0.0,158.0,19.0,19.0,0.0,0.0,0.0,4.6823368,6.0,0.0,0.0,1.0,1.0,17.0,-1
1899,0.0,17.0,18.0,18.0,0.0,0.0,0.0,4.050304852,25.0,0.0,0.0,1.0,3.0,20.0,1
1900,0.0,26.0,15.0,15.0,0.0,0.0,0.0,4.41540072,7.0,0.0,0.0,1.0,1.0,7.0,-1
1901,0.0,14.0,9.0,9.0,0.0,0.0,0.0,4.072905595,3.0,0.0,0.0,1.0,1.0,9.0,-1
1902,0.0,16.0,9.0,9.0,0.0,0.0,0.0,4.003928032,2.0,0.0,0.0,1.0,1.0,5.0,-1
1903,0.0,22.0,17.0,17.0,1.0,0.0,0.0,4.109564448,16.0,0.0,0.0,1.0,0.0,0.0,1
1904,0.0,125.0,27.0,27.0,0.0,0.0,0.0,5.348058569,16.0,0.0,0.0,1.0,3.0,15.0,-1
1905,0.0,0.0,13.0,13.0,0.0,0.0,0.0,3.38418372,2.0,0.0,4.0,1.0,5.0,394.0,1
1906,0.0,25.0,15.0,15.0,0.0,0.0,0.0,4.378329011,18.0,0.0,0.0,1.0,0.0,3.0,1
1907,0.0,238.0,21.0,21.0,0.0,0.0,0.0,5.399994514,19.0,0.0,0.0,1.0,2.0,21.0,-1
1908,0.0,41.0,16.0,16.0,0.0,0.0,0.0,4.265069337,0.0,0.0,0.0,1.0,1.0,16.0,-1
1909,0.0,23.0,17.0,17.0,0.0,0.0,0.0,4.291097831,17.0,0.0,0.0,1.0,2.0,29.0,1
1911,1.0,13.0,34.0,34.0,0.0,41.0,1.0,4.97790072,1.0,0.0,0.0,1.0,1.0,26.0,-1
1913,0.0,10.0,24.0,24.0,0.0,0.0,0.0,4.069893772,2.0,0.0,0.0,1.0,1.0,15.0,-1
1914,0.0,26.0,12.0,12.0,0.0,0.0,0.0,4.47830553,6.0,0.0,0.0,1.0,1.0,1.0,-1
1915,0.0,45.0,14.0,14.0,0.0,0.0,0.0,4.205040385,23.0,0.0,0.0,1.0,1.0,32.0,-1
1916,0.0,31.0,22.0,22.0,0.0,0.0,0.0,4.198790772,3.0,0.0,0.0,1.0,1.0,9.0,-1
1917,0.0,5.0,27.0,27.0,0.0,0.0,0.0,4.17507052,2.0,0.0,0.0,1.0,2.0,5.0,-1
1918,1.0,1.0,35.0,35.0,0.0,0.0,0.0,4.129184813,0.0,0.0,0.0,1.0,0.0,4.0,-1
1919,0.0,14.0,16.0,16.0,0.0,0.0,0.0,4.371087149,22.0,0.0,0.0,1.0,1.0,13.0,1
1920,0.0,192.0,7.0,7.0,3.0,0.0,0.0,4.654453509,3.0,0.0,0.0,1.0,0.0,0.0,1
1921,0.0,21.0,19.0,19.0,0.0,0.0,0.0,4.051840118,0.0,0.0,0.0,1.0,0.0,1.0,1
1922,0.0,33.0,20.0,20.0,1.0,0.0,0.0,4.374954813,4.0,0.0,0.0,1.0,0.0,0.0,1
1923,0.0,15.0,15.0,15.0,1.0,0.0,0.0,4.283381406,9.0,0.0,0.0,1.0,1.0,73.0,1
1924,0.0,22.0,14.0,11.0,1.0,0.0,0.0,4.472321731,28.0,0.0,0.0,1.0,1.0,22.0,1
1925,0.0,19.0,18.0,18.0,0.0,0.0,0.0,4.064338937,17.0,1.0,1.0,1.0,0.0,145.0,1
1926,1.0,30.0,26.0,26.0,0.0,0.0,0.0,4.308507162,2.0,0.0,0.0,1.0,1.0,3.0,-1
1927,1.0,8.0,20.0,20.0,0.0,0.0,0.0,3.992870517,2.0,0.0,0.0,1.0,1.0,18.0,-1
1928,0.0,12.0,15.0,15.0,0.0,0.0,0.0,3.976449973,0.0,0.0,0.0,1.0,0.0,3.0,1
1929,0.0,69.0,18.0,18.0,0.0,0.0,0.0,5.006026219,47.0,0.0,0.0,1.0,7.0,151.0,-1
1930,0.0,1.0,15.0,15.0,0.0,0.0,0.0,3.675310869,16.0,0.0,0.0,1.0,2.0,2.0,-1
1932,1.0,1.0,20.0,20.0,0.0,0.0,0.0,4.182005815,3.0,0.0,0.0,1.0,1.0,9.0,-1
1933,2.0,1.0,20.0,20.0,0.0,0.0,0.0,3.69951385,90.0,0.0,0.0,1.0,1.0,32.0,-1
1934,3.0,1.0,39.0,39.0,0.0,0.0,0.0,4.263715778,3.0,0.0,0.0,1.0,0.0,1.0,-1
1935,0.0,61.0,12.0,12.0,0.0,0.0,0.0,4.556198333,7.0,0.0,0.0,2.0,3.0,49.0,-1
1938,0.0,42.0,22.0,22.0,0.0,0.0,0.0,4.208808898,3.0,0.0,0.0,1.0,1.0,9.0,-1
1940,0.0,0.0,19.0,19.0,0.0,0.0,0.0,4.286790199,18.0,0.0,0.0,1.0,1.0,162.0,1
1941,1.0,10.0,24.0,24.0,0.0,0.0,0.0,4.254830815,2.0,0.0,0.0,1.0,1.0,18.0,-1
1942,2.0,10.0,36.0,36.0,0.0,0.0,0.0,4.329077901,2.0,0.0,0.0,1.0,1.0,16.0,-1
1943,0.0,17.0,24.0,24.0,0.0,0.0,0.0,4.391541407,2.0,0.0,0.0,1.0,1.0,16.0,-1
1944,0.0,25.0,12.0,12.0,0.0,0.0,0.0,4.451146892,1.0,0.0,0.0,1.0,1.0,34.0,-1
1945,1.0,25.0,26.0,26.0,0.0,0.0,0.0,4.34206927,23.0,0.0,0.0,1.0,0.0,71.0,1
1947,0.0,1.0,14.0,14.0,0.0,0.0,0.0,3.663532755,18.0,0.0,0.0,1.0,2.0,4.0,-1
1948,0.0,21.0,12.0,12.0,0.0,0.0,0.0,4.243942708,0.0,0.0,0.0,1.0,1.0,7.0,-1
1949,0.0,140.0,26.0,26.0,2.0,0.0,0.0,5.272103129,9.0,0.0,0.0,1.0,0.0,45.0,-1
1950,0.0,80.0,44.0,44.0,1.0,122.0,1.0,5.612819605,11.0,0.0,0.0,1.0,2.0,186.0,-1
1951,0.0,32.0,10.0,10.0,0.0,0.0,0.0,4.070857997,5.0,0.0,0.0,1.0,0.0,71.0,-1
1952,1.0,30.0,29.0,29.0,0.0,0.0,0.0,4.45851093,2.0,0.0,0.0,1.0,1.0,3.0,-1
1953,0.0,19.0,11.0,11.0,0.0,0.0,0.0,4.053915866,98.0,0.0,0.0,1.0,1.0,205.0,1
1954,0.0,11.0,14.0,14.0,0.0,0.0,0.0,3.674800876,4.0,0.0,0.0,1.0,0.0,28.0,1
1955,0.0,0.0,31.0,31.0,0.0,0.0,0.0,4.040709014,9.0,0.0,0.0,1.0,0.0,44.0,1
1956,3.0,1.0,36.0,36.0,0.0,0.0,0.0,4.211844051,1.0,0.0,0.0,1.0,0.0,0.0,-1
1957,0.0,53.0,23.0,23.0,0.0,0.0,0.0,4.309866496,3.0,0.0,0.0,1.0,1.0,2.0,-1
1958,1.0,1.0,34.0,34.0,0.0,0.0,0.0,4.064354625,2.0,0.0,0.0,1.0,1.0,16.0,-1
1960,2.0,1.0,28.0,28.0,0.0,0.0,0.0,3.895638808,9.0,0.0,0.0,1.0,1.0,2.0,-1
1961,0.0,21.0,18.0,18.0,0.0,0.0,0.0,4.266730873,14.0,0.0,0.0,1.0,3.0,492.0,1
1962,0.0,19.0,18.0,18.0,0.0,0.0,0.0,4.05092779,17.0,1.0,1.0,1.0,0.0,145.0,1
1964,0.0,40.0,16.0,16.0,0.0,0.0,0.0,4.316244957,1.0,0.0,0.0,0.0,0.0,0.0,1
1966,0.0,9.0,17.0,17.0,0.0,0.0,0.0,3.853963437,7.0,0.0,0.0,1.0,1.0,179.0,1
1967,0.0,13.0,20.0,20.0,0.0,0.0,0.0,4.046439345,3.0,0.0,0.0,1.0,1.0,0.0,-1
1968,0.0,0.0,17.0,17.0,0.0,0.0,0.0,3.823934896,9.0,0.0,0.0,1.0,0.0,24.0,1
1969,0.0,32.0,23.0,23.0,0.0,0.0,0.0,4.446390771,8.0,1.0,1.0,1.0,1.0,72.0,1
1970,0.0,1.0,34.0,34.0,0.0,0.0,0.0,4.397687958,1.0,0.0,0.0,1.0,0.0,78.0,-1
1971,0.0,1.0,12.0,12.0,0.0,0.0,0.0,3.646439345,19.0,0.0,0.0,1.0,1.0,2.0,-1
1972,0.0,6.0,12.0,12.0,0.0,0.0,0.0,3.796217603,3.0,0.0,0.0,1.0,2.0,188.0,-1
1973,0.0,24.0,21.0,21.0,0.0,0.0,0.0,4.565448372,31.0,0.0,0.0,1.0,0.0,906.0,1
1974,0.0,44.0,17.0,17.0,0.0,0.0,0.0,4.450500863,10.0,0.0,0.0,1.0,1.0,5.0,-1
1975,0.0,22.0,17.0,17.0,0.0,0.0,0.0,4.352381456,17.0,0.0,0.0,1.0,2.0,29.0,1
1976,1.0,13.0,34.0,34.0,0.0,41.0,1.0,4.91540072,1.0,0.0,0.0,1.0,1.0,26.0,-1
1977,0.0,0.0,20.0,20.0,0.0,0.0,0.0,3.884155095,15.0,0.0,0.0,1.0,1.0,64.0,1
1978,0.0,1.0,22.0,22.0,0.0,0.0,0.0,3.84566315,3.0,0.0,0.0,1.0,0.0,96.0,-1
1979,1.0,17.0,17.0,17.0,0.0,0.0,0.0,4.115897411,1.0,0.0,0.0,1.0,0.0,1.0,-1
1981,0.0,18.0,10.0,10.0,0.0,0.0,0.0,3.93287436,23.0,0.0,0.0,1.0,1.0,106.0,1
1982,0.0,17.0,17.0,17.0,0.0,0.0,0.0,4.155498041,9.0,0.0,0.0,1.0,1.0,4.0,-1
1983,0.0,0.0,24.0,24.0,0.0,0.0,0.0,3.929214455,16.0,0.0,0.0,1.0,1.0,57.0,1
1984,2.0,1.0,25.0,25.0,0.0,0.0,0.0,3.983195634,2.0,0.0,0.0,1.0,1.0,16.0,-1
1986,2.0,6.0,29.0,29.0,0.0,0.0,0.0,4.177566232,3.0,0.0,0.0,1.0,1.0,0.0,-1
1989,4.0,10.0,46.0,46.0,0.0,0.0,0.0,4.501189154,2.0,0.0,0.0,1.0,1.0,16.0,-1
1990,0.0,10.0,12.0,12.0,0.0,0.0,0.0,3.978333581,3.0,0.0,0.0,1.0,0.0,0.0,1
1991,0.0,30.0,12.0,12.0,0.0,0.0,0.0,4.21088138,46.0,0.0,0.0,1.0,3.0,275.0,1
1992,0.0,67.0,13.0,13.0,2.0,0.0,0.0,4.906751076,24.0,0.0,0.0,1.0,1.0,514.0,1
1995,0.0,5.0,12.0,12.0,0.0,0.0,0.0,3.553508855,4.0,0.0,0.0,1.0,1.0,223.0,1
1996,0.0,48.0,21.0,21.0,1.0,0.0,0.0,4.578611442,0.0,0.0,0.0,1.0,0.0,3.0,1
1997,3.0,4.0,44.0,44.0,0.0,0.0,0.0,4.242198842,1.0,0.0,0.0,0.0,1.0,1.0,-1
1998,0.0,17.0,17.0,17.0,0.0,0.0,0.0,4.196154781,9.0,0.0,0.0,1.0,1.0,4.0,-1
1999,0.0,8.0,20.0,20.0,0.0,0.0,0.0,3.943842627,5.0,0.0,0.0,1.0,1.0,54.0,-1
2000,0.0,179.0,14.0,14.0,0.0,0.0,0.0,4.837462386,22.0,0.0,0.0,1.0,0.0,71.0,1
2001,0.0,26.0,15.0,15.0,0.0,0.0,0.0,4.589661719,1.0,0.0,0.0,1.0,0.0,0.0,1
2002,2.0,10.0,27.0,27.0,0.0,0.0,0.0,4.32231553,2.0,0.0,0.0,1.0,1.0,15.0,-1
2003,4.0,34.0,48.0,48.0,0.0,11.0,0.0,4.54257938,5.0,0.0,0.0,1.0,1.0,2.0,-1
2005,0.0,25.0,28.0,28.0,0.0,0.0,0.0,4.390328621,6.0,0.0,0.0,1.0,2.0,6.0,-1
2006,0.0,85.0,9.0,9.0,0.0,0.0,0.0,4.274860751,1.0,0.0,0.0,2.0,1.0,1.0,-1
2007,2.0,1.0,19.0,19.0,0.0,0.0,0.0,3.810081021,6.0,0.0,0.0,1.0,4.0,133.0,-1
2008,0.0,64.0,11.0,11.0,0.0,0.0,0.0,4.355293391,9.0,0.0,0.0,1.0,4.0,201.0,-1
2009,0.0,58.0,14.0,14.0,1.0,157.0,3.0,4.730395939,1.0,0.0,0.0,2.0,1.0,0.0,-1
2012,2.0,1.0,30.0,30.0,0.0,0.0,0.0,4.023471592,2.0,0.0,0.0,1.0,1.0,15.0,-1
2014,0.0,24.0,11.0,11.0,0.0,0.0,0.0,4.211135507,3.0,0.0,0.0,1.0,1.0,17.0,-1
2015,0.0,89.0,17.0,17.0,0.0,0.0,0.0,4.737246663,18.0,0.0,0.0,1.0,0.0,21.0,1
2017,1.0,10.0,22.0,22.0,0.0,0.0,0.0,4.146439345,2.0,0.0,0.0,1.0,1.0,18.0,-1
2018,1.0,13.0,34.0,34.0,0.0,41.0,1.0,4.868627543,1.0,0.0,0.0,1.0,1.0,26.0,-1
2019,2.0,9.0,34.0,34.0,0.0,0.0,0.0,4.044372821,21.0,0.0,0.0,1.0,8.0,108.0,-1
2020,0.0,20.0,17.0,17.0,0.0,0.0,0.0,4.427975301,17.0,0.0,0.0,1.0,2.0,29.0,1
2021,2.0,8.0,27.0,27.0,0.0,0.0,0.0,4.082673185,2.0,0.0,0.0,1.0,1.0,16.0,-1
2022,0.0,1.0,39.0,39.0,0.0,34.0,1.0,4.840602727,4.0,0.0,0.0,1.0,1.0,3.0,-1
2023,0.0,1.0,100.0,100.0,0.0,0.0,0.0,4.22942496,3.0,0.0,0.0,2.0,1.0,0.0,-1
2024,0.0,47.0,10.0,10.0,0.0,0.0,0.0,4.169169324,3.0,0.0,0.0,1.0,0.0,21.0,1
2025,0.0,203.0,15.0,15.0,2.0,0.0,0.0,4.075931772,0.0,0.0,0.0,1.0,0.0,1.0,1
2026,0.0,1.0,15.0,15.0,0.0,0.0,0.0,3.795088586,0.0,0.0,0.0,1.0,1.0,0.0,-1
2027,0.0,1.0,33.0,33.0,0.0,0.0,0.0,3.909159859,12.0,0.0,0.0,1.0,1.0,3.0,-1
2028,0.0,27.0,13.0,13.0,0.0,0.0,0.0,4.229808798,4.0,0.0,0.0,0.0,0.0,0.0,-1
2029,0.0,0.0,30.0,30.0,0.0,0.0,0.0,4.084868488,8.0,0.0,0.0,1.0,0.0,32.0,1
2030,1.0,18.0,13.0,13.0,0.0,0.0,0.0,4.438588369,2.0,0.0,0.0,1.0,1.0,18.0,-1
2031,0.0,20.0,14.0,14.0,0.0,0.0,0.0,4.171474188,22.0,0.0,0.0,1.0,1.0,11.0,-1
2032,0.0,20.0,20.0,20.0,0.0,0.0,0.0,4.018826948,10.0,0.0,0.0,1.0,0.0,17.0,-1
2034,0.0,241.0,16.0,16.0,4.0,0.0,0.0,4.739750838,1.0,0.0,0.0,1.0,2.0,49.0,1
2035,1.0,375.0,16.0,16.0,1.0,0.0,0.0,2.737839416,4.0,0.0,0.0,0.0,0.0,0.0,1
2036,1.0,119.0,14.0,14.0,0.0,0.0,0.0,4.735268982,0.0,0.0,0.0,1.0,0.0,28.0,1
2037,2.0,1.0,27.0,27.0,0.0,0.0,0.0,4.05757516,5.0,0.0,0.0,1.0,2.0,189.0,-1
2038,2.0,10.0,37.0,37.0,0.0,0.0,0.0,4.41255585,2.0,0.0,0.0,1.0,1.0,15.0,-1
2039,0.0,16.0,17.0,17.0,1.0,0.0,0.0,4.277567157,13.0,0.0,0.0,1.0,1.0,44.0,1
2040,0.0,10.0,19.0,19.0,0.0,0.0,0.0,3.781753656,2.0,0.0,0.0,1.0,1.0,73.0,-1
2042,0.0,10.0,11.0,11.0,0.0,0.0,0.0,3.824862958,14.0,0.0,0.0,1.0,0.0,154.0,1
2043,1.0,13.0,34.0,34.0,0.0,41.0,1.0,4.822727835,1.0,0.0,0.0,1.0,1.0,26.0,-1
2045,3.0,10.0,45.0,45.0,0.0,0.0,0.0,4.193095352,2.0,0.0,0.0,1.0,1.0,16.0,-1
2048,0.0,7.0,14.0,14.0,0.0,0.0,0.0,3.722907494,6.0,0.0,0.0,1.0,1.0,195.0,1
2049,1.0,18.0,21.0,21.0,1.0,0.0,0.0,4.077441576,33.0,0.0,0.0,1.0,1.0,76.0,1
2050,0.0,25.0,13.0,13.0,0.0,0.0,0.0,4.250201919,22.0,0.0,0.0,1.0,0.0,40.0,1
2051,0.0,10.0,9.0,9.0,0.0,0.0,0.0,3.825251737,1.0,0.0,0.0,1.0,1.0,3.0,-1
2054,0.0,28.0,28.0,28.0,0.0,0.0,0.0,4.023382915,3.0,0.0,0.0,1.0,1.0,10.0,-1
2056,0.0,17.0,17.0,17.0,0.0,5.0,0.0,4.573934896,9.0,0.0,0.0,1.0,1.0,4.0,-1
2057,0.0,47.0,9.0,9.0,0.0,0.0,0.0,4.399090686,0.0,0.0,0.0,1.0,0.0,1.0,1
2059,0.0,71.0,20.0,20.0,0.0,0.0,0.0,4.531374316,0.0,0.0,0.0,0.0,0.0,1.0,1
2060,0.0,1.0,30.0,30.0,0.0,0.0,0.0,4.201231789,2.0,0.0,0.0,1.0,1.0,16.0,-1
2061,0.0,173.0,16.0,16.0,0.0,0.0,0.0,4.69408851,0.0,0.0,0.0,1.0,0.0,1.0,1
2062,0.0,1.0,20.0,20.0,0.0,0.0,0.0,3.79790269,2.0,0.0,0.0,1.0,1.0,13.0,-1
2063,2.0,10.0,33.0,33.0,0.0,0.0,0.0,4.147942872,2.0,0.0,0.0,1.0,1.0,15.0,-1
